document_id,date,title,pdf_url,description,description_source
C09000047,n/a,Why are you letting the Russians have their own special council with NATO before the new members are even invited?,https://foia.state.gov/DOCUMENTS/FOIA_L_June2022/FL-2017-13804/DOC_0C09000047/C09000047.pdf,"State Department FOIA record C09000047, dated 5/23/1995, is titled ""Summers trip to Moscow and Russian Finance w/Attached Cover Sheet"". The released text begins: ""Addressees outside the Department of State should handle the document in accordance with the above instructions. When this document is no longer needed, the recipient is responsible for seeing that it is is destroyed and for mailing a record of destruction to Mr.""",pdf
C09000047,n/a,Joint Statements - - Issues and Rebuttals w/Attachment(s),https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2024/FL-2017-13804/DOC_0C09000047/C09000047.pdf,"State Department FOIA record C09000047, dated 5/23/1995, is titled ""Summers trip to Moscow and Russian Finance w/Attached Cover Sheet"". The released text begins: ""Addressees outside the Department of State should handle the document in accordance with the above instructions. When this document is no longer needed, the recipient is responsible for seeing that it is is destroyed and for mailing a record of destruction to Mr.""",pdf
C09000047,n/a,Handwritten Note W/Attachment(s),https://foia.state.gov/DOCUMENTS/FOIA_L_Sep2022/FL-2017-13804/DOC_0C09000047/C09000047.pdf,"State Department FOIA record C09000047, dated 5/23/1995, is titled ""Summers trip to Moscow and Russian Finance w/Attached Cover Sheet"". The released text begins: ""Addressees outside the Department of State should handle the document in accordance with the above instructions. When this document is no longer needed, the recipient is responsible for seeing that it is is destroyed and for mailing a record of destruction to Mr.""",pdf
C09000048,n/a,Joint Statement on Parameters on Further Reductions in Nuclear Forces,https://foia.state.gov/DOCUMENTS/FOIA_L_Apr2024/FL-2017-13804/DOC_0C09000048/C09000048.pdf,"State Department FOIA record C09000048, dated 12/22/1995, is titled ""December 22, 1995 Note from Ken Brill to Acting Secretary"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000048,n/a,Handwritten Letter W/Attachment(s),https://foia.state.gov/DOCUMENTS/FOIA_L_July2022/FL-2017-13804/DOC_0C09000048/C09000048.pdf,"State Department FOIA record C09000048, dated 12/22/1995, is titled ""December 22, 1995 Note from Ken Brill to Acting Secretary"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000048,n/a,"Genesis of states' right to ""choose or change their security arrangements, including treaties of alliance, as they evolve.""",https://foia.state.gov/DOCUMENTS/FOIA_L_July2024/FL-2017-13804/DOC_0C09000048/C09000048.pdf,"State Department FOIA record C09000048, dated 12/22/1995, is titled ""December 22, 1995 Note from Ken Brill to Acting Secretary"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000048,n/a,Letter From Strobe Talbott To Igor S. Ivanov w/ Attached Facsimile Transmission,https://foia.state.gov/DOCUMENTS/FOIA_L_Mar2023/FL-2017-13804/DOC_0C09000048/C09000048.pdf,"State Department FOIA record C09000048, dated 12/22/1995, is titled ""December 22, 1995 Note from Ken Brill to Acting Secretary"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000048,n/a,Handwritten Note w/Attachment(s),https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2023/FL-2017-13804/DOC_0C09000048/C09000048.pdf,"State Department FOIA record C09000048, dated 12/22/1995, is titled ""December 22, 1995 Note from Ken Brill to Acting Secretary"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000049,n/a,Letters from Strobe Talbott dated 10/27/1995 and 10/20/1995 to Bill and Ms. Marino W/Attached Facsimile Transmission,https://foia.state.gov/DOCUMENTS/FOIA_L_July2022/FL-2017-13804/DOC_0C09000049/C09000049.pdf,"State Department FOIA record C09000049, dated 12/22/1995, is titled ""December 22, 1995 Note from Deputy Secretary to Nick Rasmussen"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000049,n/a,Madrid Plan,https://foia.state.gov/DOCUMENTS/FOIA_L_July2024/FL-2017-13804/DOC_0C09000049/C09000049.pdf,"State Department FOIA record C09000049, dated 12/22/1995, is titled ""December 22, 1995 Note from Deputy Secretary to Nick Rasmussen"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000050,n/a,How Would It Work In A Crisis?,https://foia.state.gov/DOCUMENTS/FOIA_L_Jan2023/FL-2017-13804/DOC_0C09000050/C09000050.pdf,"State Department FOIA record C09000050, dated 12/10/1995, is titled ""Handwritten Letter"". The released text begins: ""(i ~ ~ ic./ ~kjl A irj t>-- f""— fi-alliVer yv c. if- ::z,,.,/ 't-t ;._. ss ~ ,.""",pdf
C09000050,n/a,CRISIS RESPONSE OPTIONS: HOW IT WOULD WORK,https://foia.state.gov/DOCUMENTS/FOIA_L_July2024/FL-2017-13804/DOC_0C09000050/C09000050.pdf,"State Department FOIA record C09000050, dated 12/10/1995, is titled ""Handwritten Letter"". The released text begins: ""(i ~ ~ ic./ ~kjl A irj t>-- f""— fi-alliVer yv c. if- ::z,,.,/ 't-t ;._. ss ~ ,.""",pdf
C09000050,n/a,Letter from The White House to Jean-Bertrand Aristide,https://foia.state.gov/DOCUMENTS/FOIA_L_June2022/FL-2017-13804/DOC_0C09000050/C09000050.pdf,"State Department FOIA record C09000050, dated 12/10/1995, is titled ""Handwritten Letter"". The released text begins: ""(i ~ ~ ic./ ~kjl A irj t>-- f""— fi-alliVer yv c. if- ::z,,.,/ 't-t ;._. ss ~ ,.""",pdf
C09000050,n/a,Letter from Strobe Talbott to Tony,https://foia.state.gov/DOCUMENTS/FOIA_L_May2022/FL-2017-13804/DOC_0C09000050/C09000050.pdf,"State Department FOIA record C09000050, dated 12/10/1995, is titled ""Handwritten Letter"". The released text begins: ""(i ~ ~ ic./ ~kjl A irj t>-- f""— fi-alliVer yv c. if- ::z,,.,/ 't-t ;._. ss ~ ,.""",pdf
C09000050,n/a,Russian Missile Cooperation with Iran,https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2024/FL-2017-13804/DOC_0C09000050/C09000050.pdf,"State Department FOIA record C09000050, dated 12/10/1995, is titled ""Handwritten Letter"". The released text begins: ""(i ~ ~ ic./ ~kjl A irj t>-- f""— fi-alliVer yv c. if- ::z,,.,/ 't-t ;._. ss ~ ,.""",pdf
C09000051,n/a,"August 28, 1997 Note From Strobe Talbott To Yuri w/Attached Fax Cover Sheet",https://foia.state.gov/DOCUMENTS/FOIA_L_Jan2023/FL-2017-13804/DOC_0C09000051/C09000051.pdf,"State Department FOIA record C09000051, dated 6/19/1995, is titled ""June 19, 1995 Note from Strobe to Chris with attachment(s)"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000051,n/a,"Mamedov-ST 1-on-1 Brussels, Jan 10 , 1500-1800",https://foia.state.gov/DOCUMENTS/FOIA_L_May2022/FL-2017-13804/DOC_0C09000051/C09000051.pdf,"State Department FOIA record C09000051, dated 6/19/1995, is titled ""June 19, 1995 Note from Strobe to Chris with attachment(s)"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000052,n/a,REMARKS FOR POSSIBLE POOL SPRAY DURING BILATERAL MEETING WITH PRESIDENT YELTSIN,https://foia.state.gov/DOCUMENTS/FOIA_L_Apr2024/FL-2017-13804/DOC_0C09000052/C09000052.pdf,"State Department FOIA record C09000052, dated 12/12/1994, is titled ""December 12, 1994 letter from Strobe Talbott to Yuri"". The released text begins: ""Like the last such letter I wrote you, quite a while ago, this is an entirely private communication. It goes from my head to your eyes without passing through any clearance procedures or any intermediaries, other than Jim's willingness to play postman.""",pdf
C09000052,n/a,Hand Written Note w/Attachment(s),https://foia.state.gov/DOCUMENTS/FOIA_L_July2024/FL-2017-13804/DOC_0C09000052/C09000052.pdf,"State Department FOIA record C09000052, dated 12/12/1994, is titled ""December 12, 1994 letter from Strobe Talbott to Yuri"". The released text begins: ""Like the last such letter I wrote you, quite a while ago, this is an entirely private communication. It goes from my head to your eyes without passing through any clearance procedures or any intermediaries, other than Jim's willingness to play postman.""",pdf
C09000052,n/a,Note from Strobe to Chris with attachment(s),https://foia.state.gov/DOCUMENTS/FOIA_L_June2022/FL-2017-13804/DOC_0C09000052/C09000052.pdf,"State Department FOIA record C09000052, dated 12/12/1994, is titled ""December 12, 1994 letter from Strobe Talbott to Yuri"". The released text begins: ""Like the last such letter I wrote you, quite a while ago, this is an entirely private communication. It goes from my head to your eyes without passing through any clearance procedures or any intermediaries, other than Jim's willingness to play postman.""",pdf
C09000052,n/a,U.S. Statement,https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2024/FL-2017-13804/DOC_0C09000052/C09000052.pdf,"State Department FOIA record C09000052, dated 12/12/1994, is titled ""December 12, 1994 letter from Strobe Talbott to Yuri"". The released text begins: ""Like the last such letter I wrote you, quite a while ago, this is an entirely private communication. It goes from my head to your eyes without passing through any clearance procedures or any intermediaries, other than Jim's willingness to play postman.""",pdf
C09000053,n/a,"Note From Strobe Talbott To Susan Shirk, EAP w/Attachment(s)",https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2023/FL-2017-13804/DOC_0C09000053/C09000053.pdf,"State Department FOIA record C09000053, dated 5/4/1994, is titled ""Opening comments about last night's CNN"". The released text begins: ""BC asks about Karen Elliot House ST: She's a neocon, wife of Kahn, beaten up alot of us over years, close to WSJ editorial line. Not a classic right-winger , but hard line.""",pdf
C09000053,n/a,foundation that has been tested over decades and advances both countries' interests and security.,https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2024/FL-2017-13804/DOC_0C09000053/C09000053.pdf,"State Department FOIA record C09000053, dated 5/4/1994, is titled ""Opening comments about last night's CNN"". The released text begins: ""BC asks about Karen Elliot House ST: She's a neocon, wife of Kahn, beaten up alot of us over years, close to WSJ editorial line. Not a classic right-winger , but hard line.""",pdf
C09000053,n/a,Note From Strobe Talbott To Steve Sestanovich,https://foia.state.gov/DOCUMENTS/FOIA_L_Sep2023/FL-2017-13804/DOC_0C09000053/C09000053.pdf,"State Department FOIA record C09000053, dated 5/4/1994, is titled ""Opening comments about last night's CNN"". The released text begins: ""BC asks about Karen Elliot House ST: She's a neocon, wife of Kahn, beaten up alot of us over years, close to WSJ editorial line. Not a classic right-winger , but hard line.""",pdf
C09000054,n/a,Friday July 21 Note to Chris,https://foia.state.gov/DOCUMENTS/FOIA_L_June2022/FL-2017-13804/DOC_0C09000054/C09000054.pdf,"State Department FOIA record C09000054, dated 4/28/1993, is titled ""Proposed Message to President Yeltsin"". The released text begins: ""I have also attached a proposed response to Yeltsin (which I have reviewed with Strobe Talbott). The proposed message includes our views on a variety of the most important issues on the agenda with Russia.""",pdf
C09000054,n/a,JOINT STATEMENT by the Presidents of the United States of America and the Russian Federation on Principles of Strategic Stability,https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2024/FL-2017-13804/DOC_0C09000054/C09000054.pdf,"State Department FOIA record C09000054, dated 4/28/1993, is titled ""Proposed Message to President Yeltsin"". The released text begins: ""I have also attached a proposed response to Yeltsin (which I have reviewed with Strobe Talbott). The proposed message includes our views on a variety of the most important issues on the agenda with Russia.""",pdf
C09000055,n/a,President Yeltsin's Post-Referendum Letter: His Message and Your Response,https://foia.state.gov/DOCUMENTS/FOIA_L_July2022/FL-2017-13804/DOC_0C09000055/C09000055.pdf,"State Department FOIA record C09000055, dated 10/17/1994, is titled ""Delivered to the White House 10/17"". The released text begins: ""I have given appropriate instructions regarding the vote being governed by the supreme interests of the US-Russian partnership. References to Iraq having not withdrawn its tanks to their permanent stationment positions, are not valid.""",pdf
C09000055,n/a,Note From Strobe Talbott To Bill,https://foia.state.gov/DOCUMENTS/FOIA_L_Mar2023/FL-2017-13804/DOC_0C09000055/C09000055.pdf,"State Department FOIA record C09000055, dated 10/17/1994, is titled ""Delivered to the White House 10/17"". The released text begins: ""I have given appropriate instructions regarding the vote being governed by the supreme interests of the US-Russian partnership. References to Iraq having not withdrawn its tanks to their permanent stationment positions, are not valid.""",pdf
C09000056,n/a,LETTER TO BORIS,https://foia.state.gov/DOCUMENTS/FOIA_L_July2022/FL-2017-13804/DOC_0C09000056/C09000056.pdf,"State Department FOIA record C09000056, dated 6/9/1994, is titled ""Letter dated June 9, 1994 from Nelson S. Talbott to Bill Clinton"". The released text begins: ""TM-1KM WW4AM PAWL _OWO AWING June 9. 1994 Dear Mr. President: Weicome home from an outstanding, inspirational performance in Europe.""",pdf
C09000056,n/a,JOINT STATEMENT by the Presidents of the United States of America and Russian Federation on the Issues of Strategic Stability w/Attachment(s),https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2024/FL-2017-13804/DOC_0C09000056/C09000056.pdf,"State Department FOIA record C09000056, dated 6/9/1994, is titled ""Letter dated June 9, 1994 from Nelson S. Talbott to Bill Clinton"". The released text begins: ""TM-1KM WW4AM PAWL _OWO AWING June 9. 1994 Dear Mr. President: Weicome home from an outstanding, inspirational performance in Europe.""",pdf
